myotube	ENCSR000ANY	ChIP-seq	H3K4me2	ENCODE	signal	released	16	3	p3
myotube	ENCSR000AON	ChIP-seq	H3K79me2	ENCODE	signal	released	16	3	p3
myotube	ENCSR000AOZ	ChIP-seq	H4K20me1	ENCODE	signal	released	16	3	p3
neural cell	ENCSR608VNA	ChIP-seq	H3K4me3	ENCODE	signal	released	13	3	p3
neural cell	ENCSR714KGG	ChIP-seq	H3K36me3	ENCODE	signal	released	13	3	p3
neural cell	ENCSR654VRX	ChIP-seq	H3K27me3	ENCODE	signal	released	13	3	p3
neural cell	ENCSR405NQJ	ChIP-seq	H3K9me3	ENCODE	signal	released	13	3	p3
neural cell	ENCSR124VOE	ChIP-seq	H3K27ac	ENCODE	signal	released	13	3	p3
neural cell	ENCSR531QHM	ChIP-seq	H3K9ac	ENCODE	signal	released	13	3	p3
neural cell	ENCSR816JBG	ChIP-seq	H2AFZ	ENCODE	signal	released	13	3	p3
neural cell	ENCSR045HLL	ChIP-seq	H3K4me2	ENCODE	signal	released	13	3	p3
neural cell	ENCSR958ZMM	ChIP-seq	H4K20me1	ENCODE	signal	released	13	3	p3
neural cell	ENCSR397HSO	ChIP-seq	H3K9me2	ENCODE	signal	released	13	3	p3
neural cell	ENCSR873EIA	ChIP-seq	H3F3A	ENCODE	signal	released	13	3	p3
neural progenitor cell	ENCSR661MUS	ChIP-seq	H3K4me3	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR573CWZ	ChIP-seq	H3K36me3	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR274OIJ	ChIP-seq	H3K4me1	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR139PIA	ChIP-seq	H3K27me3	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR256KTR	ChIP-seq	H3K9me3	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR449AXO	ChIP-seq	H3K27ac	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR105NMJ	ChIP-seq	H3K9ac	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR677XPJ	ChIP-seq	H2AFZ	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR645BCH	ChIP-seq	H3K4me2	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR518LDN	ChIP-seq	H3K79me2	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR720ZAX	ChIP-seq	H4K20me1	ENCODE	signal	released	14	3	p3
neural progenitor cell	ENCSR591KSN	ChIP-seq	H3F3A	ENCODE	signal	released	14	3	p3
neuroepithelial stem cell	ENCSR662PLB	ChIP-seq	H3K4me3	ENCODE	signal	released	4	3	p3
neuroepithelial stem cell	ENCSR688ZOS	ChIP-seq	H3K36me3	ENCODE	signal	released	4	3	p3
neuroepithelial stem cell	ENCSR890NXD	ChIP-seq	H3K4me1	ENCODE	signal	released	4	3	p3
neuroepithelial stem cell	ENCSR842NGQ	ChIP-seq	H3K27ac	ENCODE	signal	released	4	3	p3
neutrophil	ENCSR393SYU	ChIP-seq	H3K4me3	ENCODE	signal	released	11	3	p3
neutrophil	ENCSR373WCB	ChIP-seq	H3K36me3	ENCODE	signal	released	11	3	p3
neutrophil	ENCSR826VJY	ChIP-seq	H3K4me1	ENCODE	signal	released	11	3	p3
neutrophil	ENCSR058FCG	ChIP-seq	H3K27me3	ENCODE	signal	released	11	3	p3
neutrophil	ENCSR524RIH	ChIP-seq	H3K9me3	ENCODE	signal	released	11	3	p3
neutrophil	ENCSR267YXV	ChIP-seq	H3K27ac	ENCODE	signal	released	11	3	p3
omental fat pad	ENCSR788TRR	ATAC-seq	ATAC-seq	ENCODE	signal	released	7	3	p3
osteoblast	ENCSR000ATH	ChIP-seq	H3K4me3	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000API	ChIP-seq	H3K36me3	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000APJ	ChIP-seq	H3K4me1	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000AQS	ChIP-seq	H3K27me3	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000APL	ChIP-seq	H3K9me3	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000APH	ChIP-seq	H3K27ac	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000APG	ChIP-seq	H2AFZ	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000APK	ChIP-seq	H3K4me2	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000ASG	ChIP-seq	H3K79me2	ENCODE	signal	released	13	3	p3
osteoblast	ENCSR000AQT	ChIP-seq	H4K20me1	ENCODE	signal	released	13	3	p3
ovary	ENCSR828CCQ	ChIP-seq	H3K4me3	ENCODE	signal	released	20	3	p3
ovary	ENCSR490MSG	ATAC-seq	ATAC-seq	ENCODE	signal	released	20	3	p3
prostate	ENCSR748RBT	ChIP-seq	H3K4me3	ENCODE	signal	released	4	3	p3
prostate	ENCSR499FXI	ChIP-seq	H3K36me3	ENCODE	signal	released	4	3	p3
prostate	ENCSR133QBG	ChIP-seq	H3K9me3	ENCODE	signal	released	4	3	p3
prostate	ENCSR763IDK	ChIP-seq	H3K27ac	ENCODE	signal	released	4	3	p3
prostate gland	ENCSR999NKW	ATAC-seq	ATAC-seq	ENCODE	signal	released	5	3	p3
radial glial cell	ENCSR433PUR	ChIP-seq	H3K4me3	ENCODE	signal	released	4	3	p3
radial glial cell	ENCSR136NUH	ChIP-seq	H3K36me3	ENCODE	signal	released	4	3	p3
radial glial cell	ENCSR279HKO	ChIP-seq	H3K4me1	ENCODE	signal	released	4	3	p3
radial glial cell	ENCSR104BSN	ChIP-seq	H3K9me3	ENCODE	signal	released	4	3	p3
retinal pigment epithelial cell	ENCSR000DVK	ChIP-seq	H3K4me3	ENCODE	signal	released	3	3	p3
right atrium auricular region	ENCSR791KFQ	ChIP-seq	H3K4me3	ENCODE	signal	released	10	3	p3
right atrium auricular region	ENCSR967KZJ	ChIP-seq	H3K36me3	ENCODE	signal	released	10	3	p3
right atrium auricular region	ENCSR368ORV	ChIP-seq	H3K4me1	ENCODE	signal	released	10	3	p3
right atrium auricular region	ENCSR793PLF	ChIP-seq	H3K27me3	ENCODE	signal	released	10	3	p3
right atrium auricular region	ENCSR593KDJ	ChIP-seq	H3K27ac	ENCODE	signal	released	10	3	p3
right atrium auricular region	ENCSR062SVK	ATAC-seq	ATAC-seq	ENCODE	signal	released	10	3	p3
right lobe of liver	ENCSR344TLI	ChIP-seq	H3K4me3	ENCODE	signal	released	9	3	p3
right lobe of liver	ENCSR080QVO	ChIP-seq	H3K36me3	ENCODE	signal	released	9	3	p3
right lobe of liver	ENCSR489DUV	ChIP-seq	H3K4me1	ENCODE	signal	released	9	3	p3
right lobe of liver	ENCSR614JFD	ChIP-seq	H3K9me3	ENCODE	signal	released	9	3	p3
right lobe of liver	ENCSR981UJA	ChIP-seq	H3K27ac	ENCODE	signal	released	9	3	p3
right lobe of liver	ENCSR373TDL	ATAC-seq	ATAC-seq	ENCODE	signal	released	9	3	p3
sigmoid colon	ENCSR900UIP	ChIP-seq	H3K4me3	ENCODE	signal	released	33	3	p3
sigmoid colon	ENCSR150YAU	ChIP-seq	H3K36me3	ENCODE	signal	released	33	3	p3
sigmoid colon	ENCSR812POE	ChIP-seq	H3K4me1	ENCODE	signal	released	33	3	p3
sigmoid colon	ENCSR682GOI	ChIP-seq	H3K9me3	ENCODE	signal	released	33	3	p3
sigmoid colon	ENCSR268ZCF	ChIP-seq	H3K27ac	ENCODE	signal	released	33	3	p3
sigmoid colon	ENCSR548QCP	ATAC-seq	ATAC-seq	ENCODE	signal	released	33	3	p3
sigmoid colon	ENCSR355SGJ	ATAC-seq	ATAC-seq	ENCODE	signal	released	33	3	p3
sigmoid colon	ENCSR846VLJ	ATAC-seq	ATAC-seq	ENCODE	signal	released	33	3	p3
sigmoid colon	ENCSR086OGH	ATAC-seq	ATAC-seq	ENCODE	signal	released	33	3	p3
skeletal muscle cell	ENCSR000DXT	ChIP-seq	H3K4me3	ENCODE	signal	released	3	3	p3
skeletal muscle myoblast	ENCSR000ANK	ChIP-seq	H3K4me3	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR596NOF	ChIP-seq	H3K4me3	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANH	ChIP-seq	H3K36me3	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANI	ChIP-seq	H3K4me1	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANG	ChIP-seq	H3K27me3	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANR	ChIP-seq	H3K9me3	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANF	ChIP-seq	H3K27ac	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANL	ChIP-seq	H3K9ac	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000APA	ChIP-seq	H2AFZ	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANJ	ChIP-seq	H3K4me2	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANQ	ChIP-seq	H3K79me2	ENCODE	signal	released	19	3	p3
skeletal muscle myoblast	ENCSR000ANM	ChIP-seq	H4K20me1	ENCODE	signal	released	19	3	p3
smooth muscle cell	ENCSR515PKY	ChIP-seq	H3K4me3	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR651JDA	ChIP-seq	H3K36me3	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR130IMV	ChIP-seq	H3K4me1	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR143RMH	ChIP-seq	H3K27me3	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR090QTV	ChIP-seq	H3K9me3	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR210ZPC	ChIP-seq	H3K27ac	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR540UZV	ChIP-seq	H3K9ac	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR301VIW	ChIP-seq	H2AFZ	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR783AXV	ChIP-seq	H3K4me2	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR493FIV	ChIP-seq	H3K79me2	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR189XIE	ChIP-seq	H4K20me1	ENCODE	signal	released	17	3	p3
smooth muscle cell	ENCSR672HBY	ChIP-seq	H3F3A	ENCODE	signal	released	17	3	p3
spleen	ENCSR197QDK	ChIP-seq	H3K4me3	ENCODE	signal	released	37	3	p3
spleen	ENCSR589TCU	ChIP-seq	H3K36me3	ENCODE	signal	released	37	3	p3
spleen	ENCSR659RJP	ChIP-seq	H3K4me1	ENCODE	signal	released	37	3	p3
spleen	ENCSR161FEJ	ChIP-seq	H3K27me3	ENCODE	signal	released	37	3	p3
spleen	ENCSR105URN	ChIP-seq	H3K9me3	ENCODE	signal	released	37	3	p3
spleen	ENCSR726HTS	ChIP-seq	H3K27ac	ENCODE	signal	released	37	3	p3
spleen	ENCSR078EBD	ATAC-seq	ATAC-seq	ENCODE	signal	released	37	3	p3
stomach	ENCSR489ZLL	ChIP-seq	H3K4me3	ENCODE	signal	released	67	3	p3
stomach	ENCSR166CNR	ChIP-seq	H3K36me3	ENCODE	signal	released	67	3	p3
stomach	ENCSR903QBX	ChIP-seq	H3K4me1	ENCODE	signal	released	67	3	p3
stomach	ENCSR357ROS	ChIP-seq	H3K27me3	ENCODE	signal	released	67	3	p3
stomach	ENCSR546HZF	ChIP-seq	H3K9me3	ENCODE	signal	released	67	3	p3
stomach	ENCSR133NBJ	ChIP-seq	H3K27ac	ENCODE	signal	released	67	3	p3
stomach	ENCSR851SBY	ATAC-seq	ATAC-seq	ENCODE	signal	released	67	3	p3
stomach	ENCSR337UIU	ATAC-seq	ATAC-seq	ENCODE	signal	released	67	3	p3
subcutaneous adipose tissue	ENCSR540BML	ATAC-seq	ATAC-seq	ENCODE	signal	released	5	3	p3
testis	ENCSR611DJQ	ChIP-seq	H3K4me3	ENCODE	signal	released	14	3	p3
testis	ENCSR561MYM	ChIP-seq	H3K36me3	ENCODE	signal	released	14	3	p3
testis	ENCSR376JOC	ChIP-seq	H3K9me3	ENCODE	signal	released	14	3	p3
testis	ENCSR210NKB	ATAC-seq	ATAC-seq	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR930HLX	ChIP-seq	H3K4me3	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR984KWT	ChIP-seq	H3K4me3	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR988DFT	ChIP-seq	H3K36me3	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR083MAZ	ChIP-seq	H3K36me3	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR803IBD	ChIP-seq	H3K4me1	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR416CYZ	ChIP-seq	H3K4me1	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR939RLS	ChIP-seq	H3K27me3	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR909VUB	ChIP-seq	H3K9me3	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR974OMC	ChIP-seq	H3K9me3	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR015GFK	ChIP-seq	H3K27ac	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR318HUC	ChIP-seq	H3K27ac	ENCODE	signal	released	14	3	p3
thoracic aorta	ENCSR344ZTM	ATAC-seq	ATAC-seq	ENCODE	signal	released	14	3	p3
thyroid gland	ENCSR761WVQ	ChIP-seq	H3K4me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR975NOU	ChIP-seq	H3K4me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR901BRV	ChIP-seq	H3K4me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR908DTR	ChIP-seq	H3K36me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR855XNQ	ChIP-seq	H3K36me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR225VCV	ChIP-seq	H3K36me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR639NMN	ChIP-seq	H3K4me1	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR906YES	ChIP-seq	H3K4me1	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR064LHU	ChIP-seq	H3K4me1	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR582PKH	ChIP-seq	H3K27me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR748LUA	ChIP-seq	H3K27me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR266EYO	ChIP-seq	H3K9me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR558AXI	ChIP-seq	H3K9me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR658VPF	ChIP-seq	H3K9me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR699FHH	ChIP-seq	H3K9me3	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR203KCB	ChIP-seq	H3K27ac	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR597BWL	ChIP-seq	H3K27ac	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR716FUH	ChIP-seq	H3K27ac	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR201FIW	ATAC-seq	ATAC-seq	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR914DTI	ATAC-seq	ATAC-seq	ENCODE	signal	released	32	3	p3
thyroid gland	ENCSR474XFV	ATAC-seq	ATAC-seq	ENCODE	signal	released	32	3	p3
tibial artery	ENCSR127ZSP	ChIP-seq	H3K36me3	ENCODE	signal	released	7	3	p3
tibial artery	ENCSR233LCT	ChIP-seq	H3K4me1	ENCODE	signal	released	7	3	p3
tibial artery	ENCSR543DAS	ChIP-seq	H3K27me3	ENCODE	signal	released	7	3	p3
tibial artery	ENCSR166VXF	ChIP-seq	H3K9me3	ENCODE	signal	released	7	3	p3
tibial artery	ENCSR630REB	ATAC-seq	ATAC-seq	ENCODE	signal	released	7	3	p3
tibial nerve	ENCSR314SPW	ChIP-seq	H3K4me3	ENCODE	signal	released	15	3	p3
tibial nerve	ENCSR157ZVP	ChIP-seq	H3K36me3	ENCODE	signal	released	15	3	p3
tibial nerve	ENCSR850RVA	ChIP-seq	H3K4me1	ENCODE	signal	released	15	3	p3
tibial nerve	ENCSR611YUJ	ChIP-seq	H3K27me3	ENCODE	signal	released	15	3	p3
tibial nerve	ENCSR479GPU	ChIP-seq	H3K9me3	ENCODE	signal	released	15	3	p3
tibial nerve	ENCSR771YJT	ChIP-seq	H3K27ac	ENCODE	signal	released	15	3	p3
tibial nerve	ENCSR831KAH	ATAC-seq	ATAC-seq	ENCODE	signal	released	15	3	p3
transverse colon	ENCSR813ZEY	ChIP-seq	H3K4me3	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR933BVL	ChIP-seq	H3K4me3	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR101EEJ	ChIP-seq	H3K36me3	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR749ABB	ChIP-seq	H3K36me3	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR791LZY	ChIP-seq	H3K4me1	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR840VWD	ChIP-seq	H3K27me3	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR643KID	ChIP-seq	H3K27me3	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR083DXD	ChIP-seq	H3K9me3	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR208QRN	ChIP-seq	H3K27ac	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR069EGE	ChIP-seq	H3K27ac	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR640XRV	ChIP-seq	H3K27ac	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR386HAZ	ATAC-seq	ATAC-seq	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR761TKU	ATAC-seq	ATAC-seq	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR404LLJ	ATAC-seq	ATAC-seq	ENCODE	signal	released	23	3	p3
transverse colon	ENCSR668VCT	ATAC-seq	ATAC-seq	ENCODE	signal	released	23	3	p3
upper lobe of left lung	ENCSR208WDY	ChIP-seq	H3K4me3	ENCODE	signal	released	13	3	p3
upper lobe of left lung	ENCSR869GBP	ChIP-seq	H3K36me3	ENCODE	signal	released	13	3	p3
upper lobe of left lung	ENCSR859MXQ	ChIP-seq	H3K27me3	ENCODE	signal	released	13	3	p3
upper lobe of left lung	ENCSR738SXD	ChIP-seq	H3K27ac	ENCODE	signal	released	13	3	p3
uterus	ENCSR249INE	ChIP-seq	H3K27ac	ENCODE	signal	released	6	3	p3
vagina	ENCSR258UUX	ChIP-seq	H3K4me3	ENCODE	signal	released	6	3	p3
vagina	ENCSR962MYX	ChIP-seq	H3K36me3	ENCODE	signal	released	6	3	p3
vagina	ENCSR718BTD	ChIP-seq	H3K27ac	ENCODE	signal	released	6	3	p3
22Rv1	ENCSR391NPE	ChIP-seq	H3K27ac	ENCODE	signal	released	2	2	p2
22Rv1	ENCSR777CQW	ChIP-seq	H3K27ac	ENCODE	signal	released	2	2	p2
A549	ENCSR000EIE	DNase-seq	DNase-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000ELW	DNase-seq	DNase-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000AVG	ChIP-seq	H3K36me3	ENCODE	none	released	33	2	p2
A549	ENCSR000AUL	ChIP-seq	H3K36me3	ENCODE	none	released	33	2	p2
A549	ENCSR000AVH	ChIP-seq	H3K4me1	ENCODE	other	released	33	2	p2
A549	ENCSR000AUJ	ChIP-seq	H3K27me3	ENCODE	none	released	33	2	p2
A549	ENCSR000BXY	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000CTL	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000BYJ	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000BYH	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000BXW	polyA RNA-seq	polyA RNA-seq	ENCODE	none	released	33	2	p2
A549	ENCSR000CTM	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000BYI	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000BXV	polyA RNA-seq	polyA RNA-seq	ENCODE	none	released	33	2	p2
A549	ENCSR000CON	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	33	2	p2
A549	ENCSR000DDI	RRBS	RRBS	ENCODE	none	released	33	2	p2
A549	ENCSR481JIW	WGBS	WGBS	ENCODE	other	released	33	2	p2
A549	ENCSR000AUG	ChIP-seq	H2AFZ	ENCODE	none	released	33	2	p2
A549	ENCSR000ATO	ChIP-seq	H3K4me2	ENCODE	none	released	33	2	p2
A549	ENCSR000ASU	ChIP-seq	H3K79me2	ENCODE	none	released	33	2	p2
A673	ENCSR346JWH	DNase-seq	DNase-seq	ENCODE	other	released	7	2	p2
AG04449	ENCSR000ELX	DNase-seq	DNase-seq	ENCODE	other	released	3	2	p2
AG04449	ENCSR000DGO	RRBS	RRBS	ENCODE	none	released	3	2	p2
AG04450	ENCSR000ELY	DNase-seq	DNase-seq	ENCODE	other	released	7	2	p2
AG04450	ENCSR000COO	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	7	2	p2
AG04450	ENCSR000DGN	RRBS	RRBS	ENCODE	none	released	7	2	p2
AG09309	ENCSR000ELZ	DNase-seq	DNase-seq	ENCODE	other	released	3	2	p2
AG09309	ENCSR000DGM	RRBS	RRBS	ENCODE	none	released	3	2	p2
AG09319	ENCSR000EMA	DNase-seq	DNase-seq	ENCODE	other	released	3	2	p2
AG09319	ENCSR000DGL	RRBS	RRBS	ENCODE	none	released	3	2	p2
AG10803	ENCSR000EMB	DNase-seq	DNase-seq	ENCODE	none	released	3	2	p2
AG10803	ENCSR000DGK	RRBS	RRBS	ENCODE	none	released	3	2	p2
B cell	ENCSR000EIM	DNase-seq	DNase-seq	ENCODE	none	released	34	2	p2
B cell	ENCSR000EII	DNase-seq	DNase-seq	ENCODE	none	released	34	2	p2
B cell	ENCSR000EMJ	DNase-seq	DNase-seq	ENCODE	none	released	34	2	p2
B cell	ENCSR269OVV	ChIP-seq	H3K4me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR939UQD	ChIP-seq	H3K4me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR789RGI	ChIP-seq	H3K36me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR816NKX	ChIP-seq	H3K36me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR214VUB	ChIP-seq	H3K4me1	Roadmap	signal	released	34	2	p2
B cell	ENCSR557TNE	ChIP-seq	H3K27me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR522EGW	ChIP-seq	H3K27me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR404MOX	ChIP-seq	H3K27me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR295PSK	ChIP-seq	H3K9me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR768SPE	ChIP-seq	H3K9me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR890QGK	ChIP-seq	H3K9me3	Roadmap	signal	released	34	2	p2
B cell	ENCSR191ZQT	ChIP-seq	H3K27ac	Roadmap	signal	released	34	2	p2
B cell	ENCSR000CTV	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	34	2	p2
BE2C	ENCSR000EMD	DNase-seq	DNase-seq	ENCODE	other	released	4	2	p2
BE2C	ENCSR000BYK	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	4	2	p2
BE2C	ENCSR000DEB	RRBS	RRBS	ENCODE	none	released	4	2	p2
BJ	ENCSR000EME	DNase-seq	DNase-seq	ENCODE	other	released	6	2	p2
BJ	ENCSR000COP	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	6	2	p2
BJ	ENCSR000DEA	RRBS	RRBS	ENCODE	none	released	6	2	p2
C4-2B	ENCSR279KIX	ChIP-seq	H3K27ac	ENCODE	signal	released	1	2	p2
CD14-positive monocyte	ENCSR000EPK	DNase-seq	DNase-seq	ENCODE	other	released	27	2	p2
CD14-positive monocyte	ENCSR000ELE	DNase-seq	DNase-seq	ENCODE	other	released	27	2	p2
CD14-positive monocyte	ENCSR796FCS	ChIP-seq	H3K4me3	Roadmap	signal	released	27	2	p2
CD14-positive monocyte	ENCSR244XWL	ChIP-seq	H3K36me3	Roadmap	signal	released	27	2	p2
CD14-positive monocyte	ENCSR400VWA	ChIP-seq	H3K4me1	Roadmap	signal	released	27	2	p2
CD14-positive monocyte	ENCSR080XUB	ChIP-seq	H3K27me3	Roadmap	signal	released	27	2	p2
CD14-positive monocyte	ENCSR236JVK	ChIP-seq	H3K9me3	Roadmap	signal	released	27	2	p2
CD14-positive monocyte	ENCSR012PII	ChIP-seq	H3K27ac	Roadmap	signal	released	27	2	p2
CD14-positive monocyte	ENCSR000CUC	polyA RNA-seq	polyA RNA-seq	ENCODE	other	released	27	2	p2
CD4-positive, CD25-positive, alpha-beta regulatory T cell	ENCSR579DZQ	ChIP-seq	H3K4me3	Roadmap	signal	released	6	2	p2
CD4-positive, CD25-positive, alpha-beta regulatory T cell	ENCSR435WPP	ChIP-seq	H3K36me3	Roadmap	signal	released	6	2	p2
CD4-positive, CD25-positive, alpha-beta regulatory T cell	ENCSR523BMU	ChIP-seq	H3K4me1	Roadmap	signal	released	6	2	p2
CD4-positive, CD25-positive, alpha-beta regulatory T cell	ENCSR203GEP	ChIP-seq	H3K27me3	Roadmap	signal	released	6	2	p2
CD4-positive, CD25-positive, alpha-beta regulatory T cell	ENCSR860MYX	ChIP-seq	H3K9me3	Roadmap	signal	released	6	2	p2
CD4-positive, CD25-positive, alpha-beta regulatory T cell	ENCSR577GVS	ChIP-seq	H3K27ac	Roadmap	signal	released	6	2	p2
CD4-positive, alpha-beta T cell	ENCSR714KWW	ChIP-seq	H3K4me3	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR852FRR	ChIP-seq	H3K4me3	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR263WLD	ChIP-seq	H3K4me3	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR828WZG	ChIP-seq	H3K36me3	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR877ZUK	ChIP-seq	H3K36me3	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR774OKQ	ChIP-seq	H3K36me3	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR971QHH	ChIP-seq	H3K4me1	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR466XPN	ChIP-seq	H3K4me1	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR777RWW	ChIP-seq	H3K4me1	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR733QOZ	ChIP-seq	H3K27me3	Roadmap	signal	released	25	2	p2
CD4-positive, alpha-beta T cell	ENCSR043SBG	ChIP-seq	H3K27me3	Roadmap	signal	released	25	2	p2
